PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
2181,Gato,Golden Retriever,88,White,Medium,19.87327801415801,0,0,25,279,0,0
2182,Perro,Golden Retriever,73,Black,Medium,29.06800818373318,0,0,19,411,0,0
2183,Perro,Golden Retriever,163,Black,Large,26.026159792632182,1,0,40,277,0,0
2184,Ave,Golden Retriever,179,Black,Small,14.016119102238807,1,0,2,492,1,0
2185,Perro,Siamese,37,Gray,Medium,2.8228671366990477,0,0,83,15,0,0
2186,Conejo,Labrador,119,Brown,Large,14.80570431555791,0,0,65,12,0,0
2187,Perro,Persian,57,Orange,Medium,20.98807657889867,1,0,62,355,1,1
2188,Perro,Siamese,8,Brown,Small,18.623584438583134,0,1,54,355,1,0
2189,Conejo,Golden Retriever,95,Gray,Small,16.60597496361566,1,1,45,317,1,0
2190,Gato,Labrador,117,Black,Medium,14.595749782441999,1,0,49,426,0,1
2191,Gato,Parakeet,110,White,Small,9.519094317794202,1,0,69,86,0,0
2192,Conejo,Parakeet,20,Black,Large,9.043056090014248,1,1,38,77,1,0
2193,Ave,Parakeet,124,Orange,Large,15.506712888848254,0,0,4,415,0,0
2194,Perro,Golden Retriever,53,White,Medium,5.657491246459822,1,0,17,66,0,1
2195,Conejo,Parakeet,119,Black,Small,10.879877283669245,0,0,53,346,0,0
2196,Perro,Poodle,12,White,Large,10.395398966592888,1,0,85,210,0,1
2197,Ave,Persian,177,Brown,Large,18.026851245941828,1,0,53,213,0,0
2198,Perro,Persian,17,Gray,Large,2.9337867105277127,0,0,31,184,0,0
2199,Conejo,Golden Retriever,64,Black,Medium,25.060391727687758,1,0,22,448,0,1
2200,Perro,Poodle,42,Orange,Medium,17.308973031147662,1,0,11,452,1,1
2201,Gato,Siamese,94,Brown,Large,20.453973742502125,1,0,34,432,0,0
2202,Ave,Siamese,157,Black,Large,21.38972320902355,1,0,15,32,0,0
2203,Ave,Parakeet,147,Brown,Small,9.453039968433558,1,0,10,114,0,0
2204,Ave,Labrador,11,Orange,Small,14.64077545416113,1,0,53,274,0,1
2205,Conejo,Siamese,98,Black,Small,28.731132720220348,1,0,48,419,1,0
2206,Ave,Labrador,178,Orange,Medium,23.234451901907633,1,0,31,498,0,1
2207,Gato,Persian,71,White,Large,29.117149381472373,1,0,37,197,1,0
2208,Conejo,Labrador,108,Orange,Medium,22.64137600924236,0,0,28,379,0,1
2209,Gato,Persian,58,White,Large,6.092404051547005,1,0,31,142,0,0
2210,Perro,Poodle,34,Black,Small,2.871540631495611,1,0,70,227,0,0
2211,Perro,Poodle,20,White,Small,17.752181664870246,1,0,14,119,0,1
2212,Perro,Golden Retriever,50,Black,Small,11.376585111375677,1,0,87,352,0,0
2213,Perro,Golden Retriever,102,Black,Small,8.988279394006938,1,0,16,23,0,0
2214,Gato,Parakeet,138,Gray,Large,24.40911889633711,1,0,25,26,0,0
2215,Conejo,Siamese,160,Black,Small,11.642804745376473,1,0,39,432,1,0
2216,Conejo,Parakeet,52,White,Large,10.193028122294814,0,0,66,74,1,0
2217,Ave,Persian,15,Gray,Large,25.649640201901303,0,0,38,240,0,0
2218,Gato,Parakeet,84,Gray,Medium,25.542332758107346,1,1,41,22,0,0
2219,Perro,Labrador,131,Black,Small,11.334632494896642,1,0,40,160,0,1
2220,Gato,Persian,37,Orange,Small,25.14246232859302,1,0,64,40,1,0
2221,Ave,Golden Retriever,126,Orange,Medium,25.672576219647155,0,0,89,237,0,0
2222,Ave,Poodle,40,Gray,Large,13.29398551586032,0,0,16,238,0,0
2223,Gato,Golden Retriever,72,Black,Small,2.9277207760659754,0,1,82,55,0,0
2224,Gato,Siamese,40,Orange,Large,1.045954689523863,1,0,77,412,0,0
2225,Gato,Persian,56,Black,Medium,16.175481423780855,1,0,59,414,0,1
2226,Conejo,Persian,151,Black,Large,10.978189307740315,0,0,11,448,0,0
2227,Perro,Labrador,104,Gray,Small,29.916824930592615,1,0,1,97,1,1
2228,Gato,Siamese,139,Gray,Large,23.399918989191242,1,0,13,145,1,0
2229,Gato,Poodle,110,Brown,Large,23.076988234161963,0,0,30,465,0,0
2230,Gato,Persian,136,Orange,Small,28.702040280332966,1,1,69,261,0,0
2231,Ave,Persian,93,Orange,Small,26.744007538906303,1,0,18,435,0,0
2232,Ave,Labrador,94,Orange,Large,10.227436904235272,0,0,78,39,1,0
2233,Conejo,Parakeet,56,White,Large,5.813629426512414,0,0,13,192,1,0
2234,Perro,Poodle,60,Black,Medium,22.630875686898985,1,0,32,238,0,1
2235,Conejo,Golden Retriever,138,Gray,Small,11.969942916803317,1,0,71,41,0,0
2236,Perro,Siamese,39,Orange,Large,14.722006897297737,1,0,72,221,0,0
2237,Ave,Persian,28,Brown,Small,19.28153420696998,1,0,50,195,0,0
2238,Ave,Persian,49,Orange,Medium,27.32830763112198,0,0,71,287,0,0
2239,Ave,Golden Retriever,164,Black,Large,13.153544856458012,1,1,80,9,1,0
2240,Conejo,Poodle,125,Black,Large,23.716189816361478,1,0,31,234,0,0
2241,Gato,Parakeet,13,Gray,Large,8.781853946965066,1,0,51,324,0,1
2242,Gato,Persian,36,White,Small,21.241181936784795,1,0,27,264,1,0
2243,Ave,Poodle,101,Gray,Medium,1.0458032112594442,1,0,60,68,0,1
2244,Gato,Golden Retriever,26,Orange,Small,26.27370919122841,1,0,33,444,1,0
2245,Gato,Labrador,86,Brown,Large,1.8810078186794126,1,0,53,138,0,1
2246,Conejo,Parakeet,4,Gray,Medium,21.66985888811494,1,0,72,354,1,1
2247,Perro,Siamese,82,White,Large,2.3414874885772328,0,0,33,218,0,0
2248,Ave,Persian,166,Gray,Large,8.721125282426101,1,1,41,195,0,0
2249,Ave,Poodle,127,Black,Small,15.41886970314004,1,0,19,73,0,0
2250,Conejo,Labrador,88,Orange,Large,13.178221875098908,1,0,85,102,0,1
2251,Conejo,Siamese,127,Orange,Medium,6.563247323429307,1,0,41,224,0,1
2252,Gato,Poodle,120,Orange,Large,10.680632439567884,0,0,85,122,1,0
2253,Ave,Poodle,22,Orange,Large,22.103484731768045,0,0,89,101,1,0
2254,Perro,Siamese,130,Orange,Small,20.408455684809798,0,0,42,263,0,0
2255,Conejo,Labrador,31,Orange,Medium,3.082622929153555,1,0,23,432,0,1
2256,Perro,Golden Retriever,119,Brown,Small,22.672158941613702,1,0,75,407,1,0
2257,Perro,Labrador,11,White,Large,2.538330554713822,0,0,33,486,1,1
2258,Ave,Parakeet,46,Orange,Small,16.74486528389375,0,0,20,160,0,0
2259,Ave,Persian,96,White,Small,8.541819693223529,1,0,25,232,1,0
2260,Conejo,Siamese,10,Orange,Small,18.04301369923475,0,1,52,490,0,0
2261,Ave,Golden Retriever,168,Gray,Small,8.578523482286155,1,1,12,274,0,0
2262,Ave,Siamese,128,Orange,Large,29.563781119149102,1,1,32,257,0,0
2263,Ave,Siamese,152,Black,Large,9.982117328098424,0,0,33,310,1,0
2264,Perro,Labrador,99,Brown,Medium,8.016858434560383,0,0,74,138,0,1
2265,Conejo,Persian,172,Gray,Small,9.075493436545035,0,0,68,226,0,0
2266,Gato,Parakeet,112,Gray,Small,26.997712860519567,1,0,15,272,0,0
2267,Perro,Poodle,60,Black,Medium,19.450346031410998,0,0,51,425,0,0
2268,Ave,Poodle,87,Orange,Small,22.189838825202518,1,0,6,316,0,0
2269,Perro,Siamese,145,Brown,Medium,27.622304792736163,1,0,69,386,0,1
2270,Ave,Persian,65,Gray,Large,27.444302060505215,0,0,69,85,0,0
2271,Ave,Golden Retriever,57,Brown,Medium,22.429429550783098,0,0,82,290,0,0
2272,Perro,Labrador,106,Gray,Small,6.736908436398364,1,0,35,468,1,1
2273,Conejo,Persian,9,Orange,Medium,25.45782629957516,1,0,86,216,0,1
2274,Ave,Persian,22,Gray,Large,6.909504991540848,1,1,34,358,1,0
2275,Conejo,Labrador,141,Gray,Small,22.544065608854527,0,0,63,65,0,0
2276,Gato,Siamese,89,White,Large,20.882488929801355,0,0,68,256,0,0
2277,Ave,Persian,176,Orange,Large,23.007776654072952,0,0,18,134,0,0
2278,Conejo,Poodle,18,Black,Medium,16.44788474070066,1,0,26,403,0,1
2279,Conejo,Labrador,115,Black,Large,19.52305928522737,1,0,86,426,0,1
2280,Gato,Golden Retriever,168,Orange,Small,28.646282332593405,1,0,61,374,1,0
2281,Conejo,Parakeet,145,Black,Large,3.931569231052232,1,0,78,389,1,0
2282,Conejo,Siamese,143,Orange,Large,9.95657096866698,0,0,74,54,0,0
2283,Gato,Labrador,106,Black,Medium,18.72935337985309,1,0,88,355,0,1
2284,Ave,Parakeet,15,White,Large,28.95756977381319,1,0,85,242,1,1
2285,Conejo,Parakeet,63,Black,Medium,3.7716589822154334,1,0,48,251,0,1
2286,Conejo,Golden Retriever,167,Gray,Medium,1.6539274243725064,1,0,72,20,0,1
2287,Conejo,Persian,13,Orange,Small,2.6167383556395123,1,0,31,306,1,1
2288,Perro,Golden Retriever,81,Brown,Small,2.5197649073747654,1,0,34,429,1,0
2289,Gato,Persian,32,Brown,Small,27.326659875544728,1,1,87,162,0,0
2290,Perro,Persian,137,Orange,Small,21.916479330080918,0,0,89,355,0,0
2291,Gato,Labrador,40,White,Medium,20.63608461969207,1,0,7,263,0,1
2292,Ave,Labrador,148,Black,Large,16.154611787592476,0,0,83,497,1,0
2293,Ave,Siamese,82,White,Small,23.676625892192405,1,0,7,67,1,0
2294,Conejo,Persian,77,Brown,Small,5.513791790086133,0,0,47,106,0,0
2295,Gato,Parakeet,76,Orange,Small,12.366294503864685,1,0,8,399,1,0
2296,Ave,Poodle,172,Orange,Large,15.210123272165962,1,1,78,66,1,0
2297,Gato,Siamese,38,White,Small,4.201875432625061,1,0,1,198,0,0
2298,Ave,Labrador,71,White,Large,13.165897570787992,0,0,77,191,1,0
2299,Perro,Golden Retriever,48,Black,Medium,10.17855159861599,0,1,3,1,0,0
2300,Ave,Siamese,18,Gray,Medium,2.0318822280104163,1,0,53,256,0,1
2301,Perro,Siamese,144,Gray,Medium,4.965326679147822,1,0,38,441,0,1
2302,Ave,Siamese,39,Black,Large,23.157067871856682,1,0,51,0,1,0
2303,Conejo,Siamese,89,Gray,Small,1.5230993756346893,1,0,15,357,0,0
2304,Perro,Poodle,62,Brown,Small,28.093345673794474,1,0,67,114,0,0
2305,Ave,Golden Retriever,141,Gray,Small,3.506314340969885,1,0,64,390,1,0
2306,Conejo,Golden Retriever,109,Black,Small,24.177904731900288,1,1,68,87,0,0
2307,Perro,Golden Retriever,81,Gray,Small,27.059879687360652,1,0,5,196,1,0
2308,Conejo,Persian,134,Orange,Large,28.292931960662965,1,0,89,468,0,0
2309,Gato,Parakeet,77,White,Medium,26.156833681383205,0,0,10,91,0,0
2310,Gato,Golden Retriever,90,Brown,Small,9.338951143337853,0,0,8,273,0,0
2311,Perro,Siamese,14,Orange,Medium,10.659526808815833,1,0,12,343,1,1
2312,Ave,Siamese,95,Orange,Large,13.369825259692202,0,0,64,159,0,0
2313,Perro,Golden Retriever,54,Black,Large,5.039603992805924,1,0,59,172,0,0
2314,Conejo,Golden Retriever,132,White,Small,1.645901196949492,1,0,67,32,1,0
2315,Ave,Siamese,39,White,Large,26.204526814150004,1,0,50,457,0,0
2316,Gato,Persian,72,Brown,Medium,17.069732770103233,1,1,23,72,1,0
2317,Ave,Labrador,25,Black,Small,18.652965323168274,0,0,40,432,1,0
2318,Gato,Labrador,77,Brown,Small,27.882665769716066,0,0,78,416,0,0
2319,Ave,Golden Retriever,160,Gray,Medium,20.288485165294855,1,1,87,480,0,0
2320,Ave,Poodle,166,Orange,Small,21.03475162585459,0,0,77,454,0,0
2321,Ave,Golden Retriever,120,Brown,Small,23.822090804665525,1,1,76,195,0,0
2322,Conejo,Golden Retriever,53,Orange,Medium,4.3741050458647095,1,0,18,283,1,1
2323,Conejo,Labrador,156,Black,Small,11.444702443199954,1,0,21,86,1,1
2324,Perro,Siamese,131,Gray,Small,29.07802990339762,1,1,1,308,0,0
2325,Perro,Golden Retriever,150,Black,Medium,27.764972264917592,1,0,38,223,0,1
2326,Gato,Siamese,96,Gray,Large,26.638183592995357,1,1,41,43,0,1
2327,Conejo,Siamese,166,Gray,Medium,14.1105667998302,0,1,42,335,0,1
2328,Gato,Poodle,72,Orange,Small,25.858595654017364,1,1,9,493,0,0
2329,Perro,Siamese,62,Black,Medium,2.4034805764272025,1,0,23,438,0,1
2330,Gato,Labrador,6,Black,Small,5.307005303456406,1,0,78,137,0,0
2331,Perro,Persian,32,Brown,Small,13.00506325603757,0,0,11,269,0,1
2332,Conejo,Persian,99,Black,Medium,15.018369933781667,0,1,71,358,1,0
2333,Ave,Parakeet,138,Brown,Small,8.64170745210485,1,0,31,35,0,0
2334,Conejo,Golden Retriever,131,White,Large,11.337823454585836,1,0,88,33,1,0
2335,Gato,Labrador,76,White,Small,5.720506929735694,1,0,26,87,0,0
2336,Gato,Siamese,177,White,Medium,15.184886919761308,1,0,30,145,1,1
2337,Conejo,Persian,59,Black,Large,24.021455493167977,1,0,34,15,0,0
2338,Conejo,Labrador,31,Black,Large,20.179451416177866,0,0,46,232,1,1
2339,Perro,Persian,93,Brown,Small,4.125975173600697,1,1,69,420,1,1
2340,Gato,Siamese,69,Gray,Medium,15.139866498504766,1,0,5,40,0,1
2341,Gato,Persian,52,Brown,Small,21.231745100612024,1,1,61,254,0,0
2342,Conejo,Golden Retriever,89,White,Small,16.366963600064295,1,0,83,280,1,1
2343,Ave,Golden Retriever,127,Brown,Medium,12.358592299530919,1,0,38,125,1,1
2344,Gato,Parakeet,169,Gray,Medium,19.035518217232468,1,0,28,7,1,1
2345,Ave,Parakeet,31,Black,Small,29.09052129370799,0,0,26,471,1,0
2346,Conejo,Persian,84,Brown,Large,3.752329383216262,1,0,61,467,0,1
2347,Conejo,Labrador,127,White,Small,12.310465761679259,1,0,23,367,0,0
2348,Perro,Golden Retriever,150,White,Large,12.791569738336774,1,0,46,349,0,1
2349,Gato,Labrador,132,Black,Small,17.73205200358276,1,0,30,339,1,1
2350,Ave,Labrador,13,Brown,Medium,5.413063454575619,0,0,67,401,0,0
2351,Perro,Persian,45,Gray,Large,6.122647866243616,0,0,33,323,0,0
2352,Gato,Labrador,127,Black,Medium,9.275480193937785,1,0,3,175,1,1
2353,Perro,Golden Retriever,170,Brown,Medium,28.720231254787066,1,0,69,227,1,0
2354,Conejo,Siamese,114,Orange,Medium,22.289148855696176,1,0,83,453,0,1
2355,Gato,Parakeet,177,White,Medium,20.189105749053592,1,1,42,322,0,1
2356,Perro,Siamese,20,Gray,Medium,24.691772934433605,1,0,62,401,0,0
2357,Perro,Labrador,81,Gray,Small,4.699717598584096,0,0,58,366,0,0
2358,Ave,Siamese,164,Gray,Large,25.920651771988798,1,0,57,487,1,0
2359,Perro,Golden Retriever,129,White,Small,18.25014870273762,1,0,1,17,0,1
2360,Gato,Golden Retriever,143,Brown,Small,10.724541216309127,1,0,73,55,1,1
2361,Gato,Labrador,17,Black,Small,24.65980241662502,0,0,60,406,1,1
2362,Ave,Persian,152,Brown,Medium,24.2743714961101,1,0,69,34,0,0
2363,Gato,Siamese,58,Black,Small,25.525548869785087,0,0,59,389,0,0
2364,Conejo,Persian,72,Gray,Large,4.350019103102483,1,0,46,117,0,0
2365,Gato,Persian,109,Brown,Small,29.111476104877504,1,0,34,281,0,1
2366,Gato,Poodle,23,Gray,Medium,28.829158459902203,0,0,25,253,0,0
2367,Perro,Labrador,174,Orange,Large,11.366619719550505,1,1,42,212,1,0
2368,Perro,Parakeet,72,Gray,Large,2.9109265281456698,1,0,29,60,0,1
2369,Gato,Golden Retriever,8,Gray,Large,5.844614414594785,0,1,25,87,1,0
2370,Ave,Golden Retriever,59,Black,Large,29.792093937896215,0,0,54,270,0,0
2371,Perro,Labrador,111,Orange,Small,17.32737535197823,1,0,73,346,0,1
2372,Ave,Parakeet,13,Gray,Medium,11.342032165955509,1,0,67,31,1,1
2373,Gato,Golden Retriever,167,Gray,Large,9.357878121651126,1,0,15,395,0,1
2374,Gato,Labrador,156,Orange,Large,8.45276032401748,1,0,4,132,0,1
2375,Conejo,Golden Retriever,16,Orange,Medium,20.26043018657998,1,0,38,63,0,1
2376,Perro,Persian,119,Brown,Small,13.162247114070892,1,0,20,198,0,1
2377,Gato,Siamese,2,Black,Large,28.996910281689736,1,0,23,255,1,0
2378,Conejo,Siamese,145,Orange,Small,20.83144788871548,0,0,37,341,0,0
2379,Perro,Golden Retriever,30,Orange,Small,23.969293140419875,1,0,62,154,0,1
2380,Gato,Poodle,103,White,Small,9.489504908911638,1,0,8,462,0,1
2381,Gato,Parakeet,13,Orange,Small,3.2964058641501497,0,0,37,230,1,0
2382,Perro,Parakeet,96,Black,Large,15.14686228407455,0,0,45,300,0,1
2383,Perro,Parakeet,94,Gray,Large,10.12286484984059,0,0,33,34,0,1
2384,Perro,Persian,82,Gray,Small,6.860411785229786,1,1,7,25,0,0
2385,Gato,Parakeet,13,Gray,Small,28.62662179322498,1,1,22,22,0,0
2386,Gato,Siamese,171,Gray,Medium,13.875658215918879,1,0,5,140,0,1
2387,Conejo,Persian,94,White,Medium,6.066549169414784,0,0,15,473,0,1
2388,Ave,Labrador,149,Orange,Medium,6.760868927753035,0,0,21,386,0,0
2389,Perro,Parakeet,112,Gray,Large,9.140582531473227,1,0,89,284,0,1
2390,Gato,Parakeet,55,Brown,Medium,29.98017177750167,1,0,17,449,0,0
2391,Gato,Labrador,81,Gray,Large,8.772333515068322,0,0,56,319,1,0
2392,Perro,Parakeet,168,Orange,Large,10.535252332775157,1,0,50,155,1,1
2393,Ave,Labrador,116,Gray,Large,20.12051571153604,1,0,7,470,0,0
2394,Perro,Persian,143,White,Large,9.52487991589865,0,0,50,419,0,0
2395,Ave,Siamese,108,Black,Medium,7.2583232807311076,1,0,60,112,0,0
2396,Gato,Labrador,53,Black,Small,5.6004784128383625,0,0,83,389,1,1
2397,Ave,Poodle,128,Orange,Small,10.067797285805973,1,0,7,138,0,1
2398,Conejo,Labrador,158,Black,Small,4.071554999234432,1,0,40,421,1,1
2399,Gato,Parakeet,161,Black,Medium,1.540751006028704,1,0,45,373,0,0
2400,Conejo,Persian,57,Brown,Small,24.33460922270564,1,1,59,417,0,0
2401,Perro,Golden Retriever,52,Orange,Medium,4.9989533300227205,1,0,88,208,1,1
2402,Perro,Persian,137,Orange,Medium,23.503328644642025,1,0,75,322,1,0
2403,Perro,Golden Retriever,111,Black,Medium,24.128731890613132,0,0,55,363,1,0
2404,Ave,Labrador,1,Black,Small,16.599666263548052,1,0,64,429,0,1
2405,Gato,Siamese,44,Black,Small,9.980776791075591,0,0,65,481,0,0
2406,Perro,Poodle,75,White,Small,5.205949278746765,1,0,54,85,0,0
2407,Perro,Persian,98,Gray,Large,22.367348094908973,0,0,40,284,0,0
2408,Gato,Parakeet,9,White,Medium,18.440222593471795,1,0,53,59,0,0
2409,Perro,Golden Retriever,32,Orange,Large,20.00815023831336,0,1,44,53,0,0
2410,Conejo,Parakeet,15,Brown,Medium,1.2514036055088003,1,0,63,92,0,0
2411,Gato,Siamese,140,Gray,Small,27.897993455526912,1,0,2,324,0,1
2412,Gato,Golden Retriever,136,Brown,Medium,2.922415435949957,1,0,79,457,1,1
2413,Gato,Persian,72,Orange,Medium,11.637370669060164,1,0,21,457,1,0
2414,Conejo,Labrador,155,Orange,Large,12.678637839899308,1,0,88,372,0,1
2415,Gato,Parakeet,12,Brown,Medium,1.0393102104405165,1,0,50,264,0,1
2416,Conejo,Siamese,65,Brown,Small,15.415589971173116,0,1,81,381,0,1
2417,Gato,Persian,107,Brown,Medium,22.831460840819286,1,0,52,212,1,0
2418,Ave,Persian,42,Orange,Medium,24.874790940328392,1,1,9,332,0,1
2419,Perro,Persian,115,Black,Medium,26.502512805870648,1,0,20,9,1,0
2420,Ave,Persian,139,Brown,Large,15.143847181145714,0,1,83,357,1,1
2421,Perro,Golden Retriever,103,Gray,Medium,19.288449525359862,1,0,18,202,0,1
2422,Conejo,Persian,171,Orange,Medium,3.306071685598464,1,0,84,195,0,0
2423,Ave,Parakeet,95,White,Large,15.153108504170747,1,0,30,57,1,1
2424,Gato,Siamese,17,White,Large,5.4896568912803225,1,0,65,493,0,0
2425,Perro,Golden Retriever,160,Gray,Large,11.719650411053122,0,0,24,255,0,1
2426,Perro,Persian,85,Black,Large,10.54985407307338,1,0,88,222,1,1
2427,Ave,Poodle,168,Brown,Small,13.282676740003737,1,0,47,368,0,1
2428,Conejo,Poodle,151,Orange,Small,17.577461921249846,1,0,83,179,1,1
2429,Ave,Siamese,56,Brown,Medium,27.18342276482688,0,0,44,417,1,0
2430,Conejo,Labrador,134,Orange,Small,12.440054309077654,0,0,29,361,1,0
2431,Conejo,Labrador,86,White,Medium,29.452804675634972,1,0,77,34,0,1
2432,Perro,Golden Retriever,178,Brown,Small,23.011813393484882,0,0,68,358,0,0
2433,Ave,Golden Retriever,102,Gray,Large,15.832950356863114,1,0,17,102,0,1
2434,Ave,Golden Retriever,165,Black,Large,19.676766676246377,1,0,5,160,1,0
2435,Conejo,Labrador,54,Gray,Small,3.9645009628263903,1,0,88,199,1,0
2436,Ave,Poodle,177,Black,Small,25.49112440809599,0,0,81,159,0,0
2437,Gato,Labrador,115,Brown,Medium,17.88836619685501,1,0,50,182,0,1
2438,Gato,Parakeet,139,Brown,Medium,29.59595692607845,1,1,40,352,0,0
2439,Ave,Persian,88,Black,Medium,19.456433568832622,1,0,46,135,1,0
2440,Ave,Golden Retriever,49,White,Large,25.189235914723426,1,0,51,429,1,1
2441,Conejo,Poodle,149,Orange,Large,24.193119541061954,1,0,11,397,1,1
2442,Gato,Siamese,115,Gray,Large,11.018373392579797,1,1,12,225,1,1
2443,Gato,Siamese,63,Gray,Large,8.528708131763139,1,0,13,391,1,0
2444,Perro,Persian,104,Gray,Medium,13.48431391951379,1,0,64,242,1,0
2445,Conejo,Poodle,83,Brown,Large,14.549998987856277,1,0,8,105,0,0
2446,Perro,Labrador,103,Gray,Large,7.962456356162672,1,0,65,70,0,0
2447,Gato,Labrador,156,Orange,Large,26.943338327178182,1,0,9,76,1,0
2448,Conejo,Parakeet,17,Orange,Large,16.733888006718736,0,0,2,53,0,0
2449,Ave,Parakeet,6,Black,Small,29.374887372453518,1,0,78,276,0,1
2450,Conejo,Labrador,147,Brown,Medium,24.490515563341635,1,1,13,110,0,0
2451,Ave,Siamese,28,Orange,Medium,17.115440951366434,0,0,2,223,0,0
2452,Ave,Golden Retriever,38,White,Large,28.464168066186417,1,0,68,74,0,0
2453,Conejo,Siamese,119,Brown,Small,15.641369637763905,0,0,76,13,0,1
2454,Ave,Parakeet,37,Brown,Medium,26.726088863041443,1,0,48,458,0,0
2455,Perro,Persian,115,Orange,Medium,11.38619865467836,1,1,74,257,0,1
2456,Gato,Labrador,68,White,Large,11.980629118718728,1,1,3,481,0,0
2457,Ave,Parakeet,177,Black,Large,13.125789806157004,1,1,68,188,1,1
2458,Perro,Parakeet,43,Orange,Medium,16.852143732354136,1,1,6,363,0,1
2459,Ave,Golden Retriever,164,White,Medium,17.051217835765897,1,0,87,238,0,1
2460,Gato,Labrador,58,Brown,Small,15.395568728635443,1,0,5,400,0,0
2461,Perro,Golden Retriever,13,White,Medium,9.874028233911856,1,0,3,333,0,1
2462,Gato,Labrador,52,Brown,Medium,27.888987478934098,1,0,10,472,0,0
2463,Gato,Golden Retriever,58,Orange,Large,18.068996823128373,1,1,43,303,1,1
2464,Perro,Siamese,32,Orange,Medium,12.824437269556253,0,0,19,90,1,0
2465,Perro,Persian,105,Gray,Large,19.884131861564928,1,0,14,391,0,1
2466,Perro,Persian,83,Gray,Medium,23.27103597648435,0,1,21,183,0,1
2467,Conejo,Labrador,99,Gray,Medium,28.86111455861905,1,0,43,16,0,0
2468,Perro,Poodle,104,Orange,Medium,15.486925705759896,1,1,28,452,1,1
2469,Perro,Parakeet,28,Black,Small,4.250856800172005,1,0,21,11,1,0
2470,Perro,Parakeet,129,Orange,Large,13.782208241659697,1,0,36,165,0,1
2471,Perro,Labrador,170,White,Small,14.89014628215067,1,0,24,145,0,1
2472,Ave,Golden Retriever,48,Orange,Medium,27.012828267384542,1,0,54,281,1,0
2473,Conejo,Poodle,40,Orange,Small,12.44922228542564,1,0,38,478,1,0
2474,Gato,Siamese,97,Brown,Large,28.646403681727012,1,0,17,36,0,0
2475,Perro,Golden Retriever,114,Brown,Medium,15.068825323715709,0,1,22,69,1,1
2476,Ave,Golden Retriever,132,Brown,Small,29.239634528388937,0,0,83,168,0,0
2477,Ave,Labrador,166,Orange,Small,1.2377513127979036,1,0,45,334,0,0
2478,Ave,Labrador,155,Black,Large,27.065645869384053,1,0,74,169,1,1
2479,Gato,Parakeet,137,White,Small,28.00249310635717,0,1,61,496,0,0
2480,Perro,Labrador,111,White,Large,28.869607137191185,1,0,11,252,1,0
2481,Conejo,Labrador,144,Black,Medium,1.3792194910638307,0,0,61,345,0,1
2482,Conejo,Labrador,76,Black,Medium,5.979324259958961,0,0,38,498,0,1
2483,Ave,Parakeet,31,White,Small,19.95917058970385,1,0,66,459,0,1
2484,Gato,Siamese,119,Gray,Medium,1.7387080603181069,1,1,33,296,0,1
2485,Gato,Siamese,142,Brown,Medium,2.844660889118521,1,0,43,430,0,1
2486,Gato,Labrador,25,Brown,Small,7.411287337109815,1,0,31,141,1,0
2487,Conejo,Parakeet,34,White,Medium,15.860753293572643,1,1,35,384,0,1
2488,Ave,Siamese,67,Black,Small,16.831174218737416,1,0,37,272,1,1
2489,Perro,Golden Retriever,152,Gray,Large,1.9935725610116262,0,0,47,224,0,1
2490,Conejo,Siamese,118,White,Large,5.940650272664403,1,0,23,182,1,0
2491,Ave,Siamese,73,Brown,Large,15.491464526705004,0,0,36,220,0,0
2492,Ave,Parakeet,26,Orange,Small,18.224278007358752,1,0,40,52,0,0
2493,Perro,Golden Retriever,148,Black,Small,5.303649198100246,0,1,89,117,0,0
2494,Perro,Parakeet,104,Orange,Medium,12.56640094646215,1,0,81,364,0,1
2495,Perro,Labrador,10,White,Medium,27.22764165899162,0,0,15,158,0,1
2496,Gato,Persian,67,Brown,Medium,29.96807932433899,1,0,37,445,0,1
2497,Perro,Siamese,152,Gray,Medium,29.629219190103097,1,0,4,135,1,0
2498,Ave,Persian,5,Orange,Medium,26.5685607983193,1,0,22,413,1,1
2499,Perro,Parakeet,27,Gray,Small,12.445142550548427,0,0,81,76,1,0
2500,Ave,Parakeet,113,Brown,Small,20.91065447016874,0,0,22,335,0,0
2501,Conejo,Parakeet,15,Orange,Large,13.081174605741761,0,0,81,449,1,0
2502,Gato,Persian,163,Gray,Large,19.807283777901883,1,0,78,44,1,1
2503,Conejo,Parakeet,105,Gray,Large,9.973541658115014,1,0,78,17,0,1
2504,Conejo,Labrador,44,Orange,Large,18.579865354699628,0,0,17,354,0,1
2505,Ave,Parakeet,26,Brown,Small,16.188996400032647,0,0,72,428,0,1
2506,Conejo,Poodle,175,Gray,Small,1.7099277085827986,1,0,86,402,0,0
